0.000000000000000000e+00,-1.899999999999999996e-03,-1.000000000000000021e-02,1.700000000000000122e-02,2.042682243312713558e-02
0.000000000000000000e+00,-1.100000000000000066e-03,-1.000000000000000021e-02,1.700000000000000122e-02,2.350951020192536614e-02
0.000000000000000000e+00,-1.100000000000000066e-03,-8.999999999999999320e-03,1.700000000000000122e-02,2.350951020192536614e-02
0.000000000000000000e+00,-1.000000000000000021e-03,-8.999999999999999320e-03,1.799999999999999864e-02,2.371475449316172782e-02
0.000000000000000000e+00,-8.000000000000000383e-04,-1.000000000000000021e-02,1.799999999999999864e-02,2.333786043749398395e-02
0.000000000000000000e+00,-8.000000000000000383e-04,-7.000000000000000146e-03,1.499999999999999944e-02,2.144568656104484800e-02
0.000000000000000000e+00,-5.000000000000000104e-04,-5.000000000000000104e-03,4.000000000000000083e-03,1.317945999314067314e-02
0.000000000000000000e+00,-1.000000000000000048e-04,-1.000000000000000021e-02,8.999999999999999320e-03,1.809348225500031354e-02
0.000000000000000000e+00,-1.000000000000000048e-04,-1.000000000000000021e-02,1.499999999999999944e-02,1.926232580158997176e-02
0.000000000000000000e+00,-1.000000000000000048e-04,-1.000000000000000021e-02,1.899999999999999953e-02,2.130514631049619523e-02
0.000000000000000000e+00,-1.000000000000000048e-04,-8.000000000000000167e-03,1.099999999999999936e-02,1.884134307423381699e-02
0.000000000000000000e+00,-1.000000000000000048e-04,-4.000000000000000083e-03,1.899999999999999953e-02,1.891689142358447470e-02
2.000000000000000096e-04,-2.000000000000000096e-04,-8.000000000000000167e-03,7.000000000000000146e-03,1.756602873608056545e-02
2.000000000000000096e-04,-1.000000000000000048e-04,-7.000000000000000146e-03,1.700000000000000122e-02,2.091742447646761580e-02
2.000000000000000096e-04,-1.000000000000000048e-04,-5.000000000000000104e-03,1.700000000000000122e-02,2.036614706579099529e-02
2.999999999999999737e-04,-4.799999999999999580e-03,-5.000000000000000104e-03,3.000000000000000062e-03,7.062372727081435778e-03
2.999999999999999737e-04,-2.099999999999999870e-03,-4.000000000000000083e-03,1.200000000000000025e-02,1.490475294388960564e-02
2.999999999999999737e-04,-1.100000000000000066e-03,-1.000000000000000021e-02,1.099999999999999936e-02,2.130266010126777645e-02
4.000000000000000192e-04,-5.000000000000000104e-04,-7.000000000000000146e-03,2.000000000000000042e-03,9.357456865429292572e-03
5.999999999999999474e-04,-3.899999999999999821e-03,-5.000000000000000104e-03,1.600000000000000033e-02,8.542849068567441584e-03
5.999999999999999474e-04,-1.000000000000000048e-04,-8.999999999999999320e-03,1.899999999999999953e-02,2.305847247003890710e-02
8.000000000000000383e-04,-3.399999999999999811e-03,-4.000000000000000083e-03,7.000000000000000146e-03,9.346340477205589137e-03
8.000000000000000383e-04,-6.999999999999999929e-04,-1.000000000000000021e-02,1.799999999999999864e-02,2.336828834199761867e-02
8.000000000000000383e-04,-4.000000000000000192e-04,-6.000000000000000125e-03,6.000000000000000125e-03,1.614640148906802339e-02
8.999999999999999754e-04,-8.000000000000000383e-04,-8.999999999999999320e-03,1.899999999999999953e-02,2.390374896598459684e-02
8.999999999999999754e-04,-4.000000000000000192e-04,-8.999999999999999320e-03,1.899999999999999953e-02,2.430272625878432055e-02
8.999999999999999754e-04,-1.000000000000000048e-04,-8.999999999999999320e-03,1.799999999999999864e-02,2.263544333665962541e-02
8.999999999999999754e-04,-1.000000000000000048e-04,-8.000000000000000167e-03,1.899999999999999953e-02,2.287204949777998583e-02
8.999999999999999754e-04,-1.000000000000000048e-04,-6.000000000000000125e-03,1.700000000000000122e-02,2.191067538312392246e-02
1.000000000000000021e-03,-1.000000000000000048e-04,-8.999999999999999320e-03,1.899999999999999953e-02,2.333293731593811399e-02
1.100000000000000066e-03,-2.700000000000000143e-03,-8.999999999999999320e-03,1.899999999999999953e-02,1.638380905916389865e-02
1.100000000000000066e-03,-1.000000000000000048e-04,-1.000000000000000021e-02,1.000000000000000021e-02,2.111477333780555077e-02
